W,Q2,eps,phi,cos_th,cs,dcs
1.875,2.6,0.7306,22.5,0.1,28.031,5.811
1.875,2.6,0.7306,67.5,0.1,30.88,3.945
1.875,2.6,0.7306,112.5,0.1,32.532,5.322
1.875,2.6,0.7306,157.5,0.1,28.642,3.715
1.875,2.6,0.7306,-157.5,0.3,29.111,3.781
1.875,2.6,0.7306,-112.5,0.3,30.277,5.359
1.875,2.6,0.7306,-67.5,0.3,27.189,4.269
1.875,2.6,0.7306,-22.5,0.3,15.314,4.967
1.875,2.6,0.7306,22.5,0.3,21.345,5.878
1.875,2.6,0.7306,67.5,0.3,27.31,4.279
1.875,2.6,0.7306,112.5,0.3,28.559,5.202
1.875,2.6,0.7306,157.5,0.3,30.458,3.87
1.875,2.6,0.7306,-157.5,0.5,29.701,4.034
1.875,2.6,0.7306,-112.5,0.5,31.097,5.575
1.875,2.6,0.7306,-67.5,0.5,31.592,5.92
1.875,2.6,0.7306,-22.5,0.5,30.401,8.196
1.875,2.6,0.7306,22.5,0.5,24.404,7.33
1.875,2.6,0.7306,67.5,0.5,29.449,5.712
1.875,2.6,0.7306,112.5,0.5,37.335,6.116
1.875,2.6,0.7306,157.5,0.5,32.027,4.191
1.875,2.6,0.7306,-157.5,0.675,17.386,3.66
1.875,2.6,0.7306,-112.5,0.675,30.082,6.281
1.875,2.6,0.7306,-67.5,0.675,23.031,7.431
1.875,2.6,0.7306,-22.5,0.675,18.637,5.63
1.875,2.6,0.7306,22.5,0.675,18.792,5.653
1.875,2.6,0.7306,67.5,0.675,14.221,5.829
1.875,2.6,0.7306,112.5,0.675,23.771,5.578
1.875,2.6,0.7306,157.5,0.675,25.35,4.426
1.875,2.6,0.7306,-157.5,0.825,27.291,4.862
1.875,2.6,0.7306,-112.5,0.825,25.348,5.498
1.875,2.6,0.7306,-67.5,0.825,25.217,7.069
1.875,2.6,0.7306,-22.5,0.825,16.808,4.357
1.875,2.6,0.7306,22.5,0.825,20.151,4.773
1.875,2.6,0.7306,67.5,0.825,23.181,6.776
1.875,2.6,0.7306,112.5,0.825,29.01,5.884
1.875,2.6,0.7306,157.5,0.825,25.192,4.67
1.875,2.6,0.7306,-157.5,0.95,23.193,5.856
1.875,2.6,0.7306,-112.5,0.95,28.05,6.957
1.875,2.6,0.7306,-67.5,0.95,22.811,6.807
1.875,2.6,0.7306,-22.5,0.95,21.788,6.196
1.875,2.6,0.7306,22.5,0.95,19.297,5.83
1.875,2.6,0.7306,67.5,0.95,23.651,6.932
1.875,2.6,0.7306,112.5,0.95,29.629,7.151
1.875,2.6,0.7306,157.5,0.95,25.707,6.167
1.925,2.6,0.714,-157.5,-0.775,3.474,1.968
1.925,2.6,0.714,-112.5,-0.775,8.819,3.371
1.925,2.6,0.714,-67.5,-0.775,10.187,4.171
1.925,2.6,0.714,-22.5,-0.775,8.021,4.256
1.925,2.6,0.714,22.5,-0.775,8.043,4.262
1.925,2.6,0.714,67.5,-0.775,7.49,3.57
1.925,2.6,0.714,112.5,-0.775,4.531,2.409
1.925,2.6,0.714,157.5,-0.775,2.148,1.546
1.925,2.6,0.714,-157.5,-0.525,6.964,1.978
1.925,2.6,0.714,-112.5,-0.525,10.07,2.466
1.925,2.6,0.714,-67.5,-0.525,14.97,3.25
1.925,2.6,0.714,-22.5,-0.525,14.04,3.706
1.925,2.6,0.714,22.5,-0.525,8.959,2.946
1.925,2.6,0.714,67.5,-0.525,13.042,3.028
1.925,2.6,0.714,112.5,-0.525,13.577,2.872
1.925,2.6,0.714,157.5,-0.525,6.772,1.95
1.925,2.6,0.714,-157.5,-0.3,12.412,2.657
1.925,2.6,0.714,-112.5,-0.3,17.857,3.505
1.925,2.6,0.714,-67.5,-0.3,16.956,3.466
1.925,2.6,0.714,-22.5,-0.3,18.699,5.318
1.925,2.6,0.714,22.5,-0.3,15.531,4.834
1.925,2.6,0.714,67.5,-0.3,20.185,3.791
1.925,2.6,0.714,112.5,-0.3,21.349,3.841
1.925,2.6,0.714,157.5,-0.3,10.852,2.481
1.925,2.6,0.714,-157.5,-0.1,17.426,3.108
1.925,2.6,0.714,-112.5,-0.1,24.807,3.898
1.925,2.6,0.714,-67.5,-0.1,20.286,3.279
1.925,2.6,0.714,-22.5,-0.1,11.238,5.563
1.925,2.6,0.714,22.5,-0.1,14.871,6.416
1.925,2.6,0.714,67.5,-0.1,24.332,3.601
1.925,2.6,0.714,112.5,-0.1,21.053,3.584
1.925,2.6,0.714,157.5,-0.1,16.863,3.056
1.925,2.6,0.714,-157.5,0.1,24.33,3.282
1.925,2.6,0.714,-112.5,0.1,22.537,4.044
1.925,2.6,0.714,-67.5,0.1,31.835,3.995
1.925,2.6,0.714,-22.5,0.1,19.789,6.53
1.925,2.6,0.714,22.5,0.1,24.17,7.233
1.925,2.6,0.714,67.5,0.1,27.804,3.725
1.925,2.6,0.714,112.5,0.1,27.477,4.475
1.925,2.6,0.714,157.5,0.1,27.068,3.467
1.925,2.6,0.714,-157.5,0.3,25.621,3.535
1.925,2.6,0.714,-112.5,0.3,32.625,5.474
1.925,2.6,0.714,-67.5,0.3,29.925,4.075
1.925,2.6,0.714,-22.5,0.3,28.361,5.941
1.925,2.6,0.714,22.5,0.3,22.664,5.299
1.925,2.6,0.714,67.5,0.3,23.409,3.595
1.925,2.6,0.714,112.5,0.3,26.823,4.955
1.925,2.6,0.714,157.5,0.3,24.91,3.485
1.925,2.6,0.714,-157.5,0.5,28.72,3.936
1.925,2.6,0.714,-112.5,0.5,24.323,4.876
1.925,2.6,0.714,-67.5,0.5,22.119,4.362
1.925,2.6,0.714,-22.5,0.5,20.295,6.421
1.925,2.6,0.714,22.5,0.5,20.604,6.47
1.925,2.6,0.714,67.5,0.5,29.503,5.048
1.925,2.6,0.714,112.5,0.5,25.851,5.029
1.925,2.6,0.714,157.5,0.5,21.212,3.376
1.925,2.6,0.714,-157.5,0.675,30.283,4.666
1.925,2.6,0.714,-112.5,0.675,25.148,5.489
1.925,2.6,0.714,-67.5,0.675,25.677,7.74
1.925,2.6,0.714,-22.5,0.675,26.575,8.063
1.925,2.6,0.714,22.5,0.675,32.835,8.975
1.925,2.6,0.714,67.5,0.675,20.029,6.829
1.925,2.6,0.714,112.5,0.675,28.125,5.807
1.925,2.6,0.714,157.5,0.675,28.183,4.499
1.925,2.6,0.714,-157.5,0.825,26.757,4.594
1.925,2.6,0.714,-112.5,0.825,26.89,5.645
1.925,2.6,0.714,-67.5,0.825,16.217,5.913
1.925,2.6,0.714,-22.5,0.825,22.48,5.233
1.925,2.6,0.714,22.5,0.825,17.643,4.632
1.925,2.6,0.714,67.5,0.825,15.792,5.835
1.925,2.6,0.714,112.5,0.825,17.482,4.547
1.925,2.6,0.714,157.5,0.825,23.021,4.259
1.925,2.6,0.714,-157.5,0.95,24.044,6.055
1.925,2.6,0.714,-112.5,0.95,25.308,7.045
1.925,2.6,0.714,-67.5,0.95,19.574,6.552
1.925,2.6,0.714,-22.5,0.95,20.939,5.791
1.925,2.6,0.714,22.5,0.95,22.301,5.977
1.925,2.6,0.714,67.5,0.95,22.946,7.097
1.925,2.6,0.714,112.5,0.95,24.499,6.931
1.925,2.6,0.714,157.5,0.95,27.011,6.42
1.975,2.6,0.6971,-157.5,-0.775,5.126,1.966
1.975,2.6,0.6971,-112.5,-0.775,6.238,2.431
1.975,2.6,0.6971,-67.5,-0.775,6.488,2.894
1.975,2.6,0.6971,-22.5,-0.775,3.472,2.166
1.975,2.6,0.6971,22.5,-0.775,6.871,3.058
1.975,2.6,0.6971,67.5,-0.775,7.407,3.095
1.975,2.6,0.6971,112.5,-0.775,5.89,2.362
1.975,2.6,0.6971,157.5,-0.775,6.707,2.253
1.975,2.6,0.6971,-157.5,-0.525,3.35,1.367
1.975,2.6,0.6971,-112.5,-0.525,10.229,2.461
1.975,2.6,0.6971,-67.5,-0.525,6.541,2.12
1.975,2.6,0.6971,-22.5,-0.525,7.013,2.383
1.975,2.6,0.6971,22.5,-0.525,5.71,2.147
1.975,2.6,0.6971,67.5,-0.525,7.625,2.291
1.975,2.6,0.6971,112.5,-0.525,8.901,2.292
1.975,2.6,0.6971,157.5,-0.525,2.794,1.247
1.975,2.6,0.6971,-157.5,-0.3,7.253,2.04
1.975,2.6,0.6971,-112.5,-0.3,10.308,2.586
1.975,2.6,0.6971,-67.5,-0.3,10.66,2.757
1.975,2.6,0.6971,-22.5,-0.3,11.531,3.442
1.975,2.6,0.6971,22.5,-0.3,7.936,2.846
1.975,2.6,0.6971,67.5,-0.3,12.995,3.049
1.975,2.6,0.6971,112.5,-0.3,10.449,2.604
1.975,2.6,0.6971,157.5,-0.3,10.445,2.455
1.975,2.6,0.6971,-157.5,-0.1,13.283,2.669
1.975,2.6,0.6971,-112.5,-0.1,14.548,2.858
1.975,2.6,0.6971,-67.5,-0.1,18.517,3.321
1.975,2.6,0.6971,-22.5,-0.1,13.24,4.834
1.975,2.6,0.6971,22.5,-0.1,16.342,5.381
1.975,2.6,0.6971,67.5,-0.1,15.27,3.01
1.975,2.6,0.6971,112.5,-0.1,16.114,3.011
1.975,2.6,0.6971,157.5,-0.1,16.75,3.005
1.975,2.6,0.6971,-157.5,0.1,18.518,2.976
1.975,2.6,0.6971,-112.5,0.1,14.486,3.145
1.975,2.6,0.6971,-67.5,0.1,17.172,3.007
1.975,2.6,0.6971,-22.5,0.1,20.299,8.577
1.975,2.6,0.6971,22.5,0.1,13.957,7.093
1.975,2.6,0.6971,67.5,0.1,17.284,3.017
1.975,2.6,0.6971,112.5,0.1,16.45,3.354
1.975,2.6,0.6971,157.5,0.1,19.875,3.085
1.975,2.6,0.6971,-157.5,0.3,26.462,3.507
1.975,2.6,0.6971,-112.5,0.3,15.54,3.418
1.975,2.6,0.6971,-67.5,0.3,17.743,2.965
1.975,2.6,0.6971,-22.5,0.3,23.743,6.26
1.975,2.6,0.6971,22.5,0.3,17.885,5.422
1.975,2.6,0.6971,67.5,0.3,17.889,2.978
1.975,2.6,0.6971,112.5,0.3,19.825,3.865
1.975,2.6,0.6971,157.5,0.3,20.66,3.092
1.975,2.6,0.6971,-157.5,0.5,23.101,3.384
1.975,2.6,0.6971,-112.5,0.5,18.444,3.838
1.975,2.6,0.6971,-67.5,0.5,20.474,3.655
1.975,2.6,0.6971,-22.5,0.5,23.934,6.343
1.975,2.6,0.6971,22.5,0.5,17.554,5.422
1.975,2.6,0.6971,67.5,0.5,24.407,3.996
1.975,2.6,0.6971,112.5,0.5,21.432,4.14
1.975,2.6,0.6971,157.5,0.5,21.799,3.287
1.975,2.6,0.6971,-157.5,0.675,27.024,4.267
1.975,2.6,0.6971,-112.5,0.675,27.715,5.595
1.975,2.6,0.6971,-67.5,0.675,21.155,6.203
1.975,2.6,0.6971,-22.5,0.675,35.297,10.89
1.975,2.6,0.6971,22.5,0.675,19.157,7.993
1.975,2.6,0.6971,67.5,0.675,21.113,6.197
1.975,2.6,0.6971,112.5,0.675,24.921,5.304
1.975,2.6,0.6971,157.5,0.675,32.573,4.69
1.975,2.6,0.6971,-157.5,0.825,32.132,4.743
1.975,2.6,0.6971,-112.5,0.825,28.495,5.668
1.975,2.6,0.6971,-67.5,0.825,24.3,6.986
1.975,2.6,0.6971,-22.5,0.825,21.076,5.257
1.975,2.6,0.6971,22.5,0.825,22.417,5.423
1.975,2.6,0.6971,67.5,0.825,24.668,7.039
1.975,2.6,0.6971,112.5,0.825,25.352,5.344
1.975,2.6,0.6971,157.5,0.825,26.257,4.284
1.975,2.6,0.6971,-157.5,0.95,48.243,7.662
1.975,2.6,0.6971,-112.5,0.95,36.669,7.609
1.975,2.6,0.6971,-67.5,0.95,29.787,6.646
1.975,2.6,0.6971,-22.5,0.95,30.855,5.84
1.975,2.6,0.6971,22.5,0.95,36.68,6.373
1.975,2.6,0.6971,67.5,0.95,29.636,6.629
1.975,2.6,0.6971,112.5,0.95,36.346,7.575
1.975,2.6,0.6971,157.5,0.95,35.992,6.609
2.025,2.6,0.6805,-157.5,-0.775,2.358,1.454
2.025,2.6,0.6805,-112.5,-0.775,1.938,1.402
2.025,2.6,0.6805,-67.5,-0.775,5.967,2.932
2.025,2.6,0.6805,-22.5,-0.775,3.536,2.363
2.025,2.6,0.6805,22.5,-0.775,4.994,2.812
2.025,2.6,0.6805,67.5,-0.775,3.208,2.144
2.025,2.6,0.6805,112.5,-0.775,3.4,1.86
2.025,2.6,0.6805,157.5,-0.775,3.513,1.778
2.025,2.6,0.6805,-157.5,-0.525,1.475,0.935
2.025,2.6,0.6805,-112.5,-0.525,2.091,1.123
2.025,2.6,0.6805,-67.5,-0.525,2.761,1.522
2.025,2.6,0.6805,-22.5,-0.525,1.536,1.169
2.025,2.6,0.6805,22.5,-0.525,4.026,1.897
2.025,2.6,0.6805,67.5,-0.525,4.535,1.954
2.025,2.6,0.6805,112.5,-0.525,2.747,1.288
2.025,2.6,0.6805,157.5,-0.525,1.662,0.992
2.025,2.6,0.6805,-157.5,-0.3,4.462,1.664
2.025,2.6,0.6805,-112.5,-0.3,7.313,2.276
2.025,2.6,0.6805,-67.5,-0.3,4.327,1.994
2.025,2.6,0.6805,-22.5,-0.3,5.218,2.324
2.025,2.6,0.6805,22.5,-0.3,5.564,2.401
2.025,2.6,0.6805,67.5,-0.3,7.84,2.691
2.025,2.6,0.6805,112.5,-0.3,8.433,2.446
2.025,2.6,0.6805,157.5,-0.3,5.953,1.925
2.025,2.6,0.6805,-157.5,-0.1,7.495,2.151
2.025,2.6,0.6805,-112.5,-0.1,7.875,2.287
2.025,2.6,0.6805,-67.5,-0.1,6.838,2.299
2.025,2.6,0.6805,-22.5,-0.1,7.369,3.192
2.025,2.6,0.6805,22.5,-0.1,5.141,2.662
2.025,2.6,0.6805,67.5,-0.1,11.38,2.974
2.025,2.6,0.6805,112.5,-0.1,7.156,2.179
2.025,2.6,0.6805,157.5,-0.1,7.527,2.155
2.025,2.6,0.6805,-157.5,0.1,14.949,2.644
2.025,2.6,0.6805,-112.5,0.1,9.467,2.511
2.025,2.6,0.6805,-67.5,0.1,9.427,2.307
2.025,2.6,0.6805,-22.5,0.1,4.142,3.271
2.025,2.6,0.6805,22.5,0.1,7.56,4.426
2.025,2.6,0.6805,67.5,0.1,10.181,2.398
2.025,2.6,0.6805,112.5,0.1,12.189,2.852
2.025,2.6,0.6805,157.5,0.1,13.185,2.48
2.025,2.6,0.6805,-157.5,0.3,19.76,3.077
2.025,2.6,0.6805,-112.5,0.3,18.697,3.555
2.025,2.6,0.6805,-67.5,0.3,17.018,2.83
2.025,2.6,0.6805,-22.5,0.3,22.139,7.258
2.025,2.6,0.6805,22.5,0.3,21.941,7.224
2.025,2.6,0.6805,67.5,0.3,19.223,3.01
2.025,2.6,0.6805,112.5,0.3,18.617,3.547
2.025,2.6,0.6805,157.5,0.3,19.978,3.094
2.025,2.6,0.6805,-157.5,0.5,22.581,3.288
2.025,2.6,0.6805,-112.5,0.5,17.932,3.674
2.025,2.6,0.6805,-67.5,0.5,17.001,3.049
2.025,2.6,0.6805,-22.5,0.5,16.447,4.852
2.025,2.6,0.6805,22.5,0.5,19.918,5.345
2.025,2.6,0.6805,67.5,0.5,17.318,3.077
2.025,2.6,0.6805,112.5,0.5,18.889,3.772
2.025,2.6,0.6805,157.5,0.5,18.23,2.95
2.025,2.6,0.6805,-157.5,0.675,28.364,4.106
2.025,2.6,0.6805,-112.5,0.675,21.85,4.835
2.025,2.6,0.6805,-67.5,0.675,18.41,4.855
2.025,2.6,0.6805,-22.5,0.675,11.571,6.505
2.025,2.6,0.6805,22.5,0.675,21.018,8.79
2.025,2.6,0.6805,67.5,0.675,19.752,5.031
2.025,2.6,0.6805,112.5,0.675,26.382,5.317
2.025,2.6,0.6805,157.5,0.675,28.47,4.114
2.025,2.6,0.6805,-157.5,0.825,31.487,4.386
2.025,2.6,0.6805,-112.5,0.825,28.199,5.739
2.025,2.6,0.6805,-67.5,0.825,22.381,6.783
2.025,2.6,0.6805,-22.5,0.825,25.036,6.803
2.025,2.6,0.6805,22.5,0.825,26.999,7.068
2.025,2.6,0.6805,67.5,0.825,17.169,5.936
2.025,2.6,0.6805,112.5,0.825,26.117,5.522
2.025,2.6,0.6805,157.5,0.825,30.873,4.342
2.025,2.6,0.6805,-157.5,0.95,45.002,7.007
2.025,2.6,0.6805,-112.5,0.95,35.999,6.93
2.025,2.6,0.6805,-67.5,0.95,37.41,6.748
2.025,2.6,0.6805,-22.5,0.95,35.268,5.961
2.025,2.6,0.6805,22.5,0.95,34.683,5.911
2.025,2.6,0.6805,67.5,0.95,34.468,6.475
2.025,2.6,0.6805,112.5,0.95,39.865,7.296
2.025,2.6,0.6805,157.5,0.95,34.569,6.133
2.075,2.6,0.6613,-157.5,-0.775,2.96,1.481
2.075,2.6,0.6613,-112.5,-0.775,2.674,1.499
2.075,2.6,0.6613,-67.5,-0.775,4.278,2.301
2.075,2.6,0.6613,-22.5,-0.775,2.621,1.949
2.075,2.6,0.6613,22.5,-0.775,5.859,2.925
2.075,2.6,0.6613,67.5,-0.775,3.306,2.02
2.075,2.6,0.6613,112.5,-0.775,2.479,1.443
2.075,2.6,0.6613,157.5,-0.775,4.917,1.915
2.075,2.6,0.6613,-157.5,-0.525,1.185,0.843
2.075,2.6,0.6613,-112.5,-0.525,1.659,1.028
2.075,2.6,0.6613,-67.5,-0.525,2.812,1.548
2.075,2.6,0.6613,-22.5,-0.525,1.076,0.977
2.075,2.6,0.6613,22.5,-0.525,2.509,1.494
2.075,2.6,0.6613,67.5,-0.525,3.876,1.819
2.075,2.6,0.6613,112.5,-0.525,2.406,1.238
2.075,2.6,0.6613,157.5,-0.525,3.15,1.378
2.075,2.6,0.6613,-157.5,-0.3,2.634,1.356
2.075,2.6,0.6613,-112.5,-0.3,3.305,1.615
2.075,2.6,0.6613,-67.5,-0.3,2.399,1.598
2.075,2.6,0.6613,-22.5,-0.3,3.236,1.965
2.075,2.6,0.6613,22.5,-0.3,5.818,2.64
2.075,2.6,0.6613,67.5,-0.3,3.177,1.84
2.075,2.6,0.6613,112.5,-0.3,3.214,1.593
2.075,2.6,0.6613,157.5,-0.3,1.787,1.116
2.075,2.6,0.6613,-157.5,-0.1,8.107,2.089
2.075,2.6,0.6613,-112.5,-0.1,6.772,1.992
2.075,2.6,0.6613,-67.5,-0.1,5.008,1.935
2.075,2.6,0.6613,-22.5,-0.1,5.549,2.534
2.075,2.6,0.6613,22.5,-0.1,6.818,2.812
2.075,2.6,0.6613,67.5,-0.1,5.184,1.969
2.075,2.6,0.6613,112.5,-0.1,4.493,1.621
2.075,2.6,0.6613,157.5,-0.1,5.155,1.661
2.075,2.6,0.6613,-157.5,0.1,9.432,2.104
2.075,2.6,0.6613,-112.5,0.1,5.886,1.938
2.075,2.6,0.6613,-67.5,0.1,8.523,2.279
2.075,2.6,0.6613,-22.5,0.1,3.894,2.57
2.075,2.6,0.6613,22.5,0.1,8.729,3.857
2.075,2.6,0.6613,67.5,0.1,6.1,1.925
2.075,2.6,0.6613,112.5,0.1,7.516,2.192
2.075,2.6,0.6613,157.5,0.1,9.951,2.162
2.075,2.6,0.6613,-157.5,0.3,13.607,2.498
2.075,2.6,0.6613,-112.5,0.3,9.002,2.342
2.075,2.6,0.6613,-67.5,0.3,12.365,2.459
2.075,2.6,0.6613,-22.5,0.3,11.021,6.595
2.075,2.6,0.6613,22.5,0.3,13.926,7.421
2.075,2.6,0.6613,67.5,0.3,10.992,2.316
2.075,2.6,0.6613,112.5,0.3,14.387,2.966
2.075,2.6,0.6613,157.5,0.3,14.379,2.569
2.075,2.6,0.6613,-157.5,0.5,17.927,2.961
2.075,2.6,0.6613,-112.5,0.5,14.527,3.246
2.075,2.6,0.6613,-67.5,0.5,14.796,2.77
2.075,2.6,0.6613,-22.5,0.5,20.038,5.982
2.075,2.6,0.6613,22.5,0.5,12.619,4.736
2.075,2.6,0.6613,67.5,0.5,16.497,2.927
2.075,2.6,0.6613,112.5,0.5,15.811,3.388
2.075,2.6,0.6613,157.5,0.5,19.877,3.12
2.075,2.6,0.6613,-157.5,0.675,19.448,3.608
2.075,2.6,0.6613,-112.5,0.675,17.506,4.609
2.075,2.6,0.6613,-67.5,0.675,19.185,4.784
2.075,2.6,0.6613,-22.5,0.675,22.794,10.092
2.075,2.6,0.6613,22.5,0.675,18.011,8.96
2.075,2.6,0.6613,67.5,0.675,15.875,4.349
2.075,2.6,0.6613,112.5,0.675,22.456,5.225
2.075,2.6,0.6613,157.5,0.675,19.102,3.575
2.075,2.6,0.6613,-157.5,0.825,27.328,4.065
2.075,2.6,0.6613,-112.5,0.825,23.001,5.27
2.075,2.6,0.6613,-67.5,0.825,16.508,5.926
2.075,2.6,0.6613,-22.5,0.825,24.1,7.84
2.075,2.6,0.6613,22.5,0.825,21.839,7.459
2.075,2.6,0.6613,67.5,0.825,18.726,6.314
2.075,2.6,0.6613,112.5,0.825,27.229,5.737
2.075,2.6,0.6613,157.5,0.825,27.778,4.099
2.075,2.6,0.6613,-157.5,0.95,35.362,6.263
2.075,2.6,0.6613,-112.5,0.95,35.226,6.609
2.075,2.6,0.6613,-67.5,0.95,36.327,7
2.075,2.6,0.6613,-22.5,0.95,32.966,6.274
2.075,2.6,0.6613,22.5,0.95,32.784,6.257
2.075,2.6,0.6613,67.5,0.95,35.039,6.874
2.075,2.6,0.6613,112.5,0.95,38.414,6.904
2.075,2.6,0.6613,157.5,0.95,35.019,6.232
2.125,2.6,0.6387,-157.5,-0.775,1.777,1.103
2.125,2.6,0.6387,-112.5,-0.775,2.487,1.341
2.125,2.6,0.6387,-67.5,-0.775,1.63,1.339
2.125,2.6,0.6387,-22.5,-0.775,1.881,1.554
2.125,2.6,0.6387,22.5,-0.775,2.372,1.746
2.125,2.6,0.6387,67.5,-0.775,1.144,1.12
2.125,2.6,0.6387,112.5,-0.775,2.894,1.448
2.125,2.6,0.6387,157.5,-0.775,2.837,1.397
2.125,2.6,0.6387,-157.5,-0.525,1.503,1.057
2.125,2.6,0.6387,-112.5,-0.525,0.906,0.82
2.125,2.6,0.6387,-67.5,-0.525,1.578,1.273
2.125,2.6,0.6387,-22.5,-0.525,1.07,1.129
2.125,2.6,0.6387,22.5,-0.525,1.26,1.225
2.125,2.6,0.6387,67.5,-0.525,1.926,1.407
2.125,2.6,0.6387,112.5,-0.525,0.885,0.811
2.125,2.6,0.6387,157.5,-0.525,1.01,0.866
2.125,2.6,0.6387,-157.5,-0.3,1.961,1.234
2.125,2.6,0.6387,-112.5,-0.3,2.545,1.479
2.125,2.6,0.6387,-67.5,-0.3,2.462,1.689
2.125,2.6,0.6387,-22.5,-0.3,1.469,1.338
2.125,2.6,0.6387,22.5,-0.3,2.333,1.687
2.125,2.6,0.6387,67.5,-0.3,1.507,1.321
2.125,2.6,0.6387,112.5,-0.3,2.206,1.377
2.125,2.6,0.6387,157.5,-0.3,2.56,1.411
2.125,2.6,0.6387,-157.5,-0.1,4.331,1.796
2.125,2.6,0.6387,-112.5,-0.1,4.267,1.762
2.125,2.6,0.6387,-67.5,-0.1,4.095,1.918
2.125,2.6,0.6387,-22.5,-0.1,4.401,2.336
2.125,2.6,0.6387,22.5,-0.1,3.101,1.959
2.125,2.6,0.6387,67.5,-0.1,3.863,1.862
2.125,2.6,0.6387,112.5,-0.1,4.634,1.836
2.125,2.6,0.6387,157.5,-0.1,4.094,1.746
2.125,2.6,0.6387,-157.5,0.1,8.345,2.096
2.125,2.6,0.6387,-112.5,0.1,9.053,2.42
2.125,2.6,0.6387,-67.5,0.1,8.55,2.374
2.125,2.6,0.6387,-22.5,0.1,5.08,2.544
2.125,2.6,0.6387,22.5,0.1,6.828,2.952
2.125,2.6,0.6387,67.5,0.1,6.618,2.087
2.125,2.6,0.6387,112.5,0.1,7.987,2.272
2.125,2.6,0.6387,157.5,0.1,8.538,2.121
2.125,2.6,0.6387,-157.5,0.3,9.438,2.339
2.125,2.6,0.6387,-112.5,0.3,8.259,2.411
2.125,2.6,0.6387,-67.5,0.3,7.732,2.09
2.125,2.6,0.6387,-22.5,0.3,4.924,4.579
2.125,2.6,0.6387,22.5,0.3,7.441,5.633
2.125,2.6,0.6387,67.5,0.3,7.525,2.061
2.125,2.6,0.6387,112.5,0.3,9.318,2.561
2.125,2.6,0.6387,157.5,0.3,9.148,2.302
2.125,2.6,0.6387,-157.5,0.5,11.091,2.606
2.125,2.6,0.6387,-112.5,0.5,9.48,2.892
2.125,2.6,0.6387,-67.5,0.5,9.345,2.42
2.125,2.6,0.6387,-22.5,0.5,8.616,5.03
2.125,2.6,0.6387,22.5,0.5,8.839,5.095
2.125,2.6,0.6387,67.5,0.5,8.832,2.352
2.125,2.6,0.6387,112.5,0.5,10.197,3
2.125,2.6,0.6387,157.5,0.5,11.377,2.639
2.125,2.6,0.6387,-157.5,0.675,15.179,3.396
2.125,2.6,0.6387,-112.5,0.675,16.86,4.988
2.125,2.6,0.6387,-67.5,0.675,15.409,4.324
2.125,2.6,0.6387,-22.5,0.675,10.098,6.906
2.125,2.6,0.6387,22.5,0.675,17.257,9.042
2.125,2.6,0.6387,67.5,0.675,13.495,4.045
2.125,2.6,0.6387,112.5,0.675,13.587,4.475
2.125,2.6,0.6387,157.5,0.675,17.131,3.609
2.125,2.6,0.6387,-157.5,0.825,15.448,3.582
2.125,2.6,0.6387,-112.5,0.825,15.092,5.138
2.125,2.6,0.6387,-67.5,0.825,14.117,6.377
2.125,2.6,0.6387,-22.5,0.825,16.172,8.931
2.125,2.6,0.6387,22.5,0.825,13.935,8.287
2.125,2.6,0.6387,67.5,0.825,16.297,6.854
2.125,2.6,0.6387,112.5,0.825,15.845,5.265
2.125,2.6,0.6387,157.5,0.825,15.632,3.603
2.125,2.6,0.6387,-157.5,0.95,32.55,6.585
2.125,2.6,0.6387,-112.5,0.95,26.752,6.286
2.125,2.6,0.6387,-67.5,0.95,26.98,6.886
2.125,2.6,0.6387,-22.5,0.95,25.908,6.596
2.125,2.6,0.6387,22.5,0.95,23.124,6.23
2.125,2.6,0.6387,67.5,0.95,25.401,6.681
2.125,2.6,0.6387,112.5,0.95,28.025,6.434
2.125,2.6,0.6387,157.5,0.95,28.181,6.125
2.175,2.6,0.6113,-157.5,-0.775,3.096,1.335
2.175,2.6,0.6113,-112.5,-0.775,1.498,0.954
2.175,2.6,0.6113,-67.5,-0.775,1.896,1.282
2.175,2.6,0.6113,-22.5,-0.775,3.49,1.912
2.175,2.6,0.6113,22.5,-0.775,2.72,1.686
2.175,2.6,0.6113,67.5,-0.775,2.582,1.498
2.175,2.6,0.6113,112.5,-0.775,3.162,1.391
2.175,2.6,0.6113,157.5,-0.775,1.562,0.944
2.175,2.6,0.6113,-157.5,-0.525,1.635,0.956
2.175,2.6,0.6113,-112.5,-0.525,2.383,1.126
2.175,2.6,0.6113,-67.5,-0.525,4.384,1.696
2.175,2.6,0.6113,-22.5,-0.525,1.826,1.211
2.175,2.6,0.6113,22.5,-0.525,2.856,1.517
2.175,2.6,0.6113,67.5,-0.525,3.326,1.475
2.175,2.6,0.6113,112.5,-0.525,1.864,0.995
2.175,2.6,0.6113,157.5,-0.525,1.46,0.903
2.175,2.6,0.6113,-157.5,-0.3,3.29,1.528
2.175,2.6,0.6113,-112.5,-0.3,3.138,1.581
2.175,2.6,0.6113,-67.5,-0.3,2.517,1.669
2.175,2.6,0.6113,-22.5,-0.3,1.777,1.393
2.175,2.6,0.6113,22.5,-0.3,2.459,1.64
2.175,2.6,0.6113,67.5,-0.3,1.409,1.248
2.175,2.6,0.6113,112.5,-0.3,2.488,1.408
2.175,2.6,0.6113,157.5,-0.3,2.278,1.27
2.175,2.6,0.6113,-157.5,-0.1,3.535,1.617
2.175,2.6,0.6113,-112.5,-0.1,3.092,1.523
